id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,month/year
15424952,Garden suite,81876955,Jerry,Christchurch City,Cashmere Ward,-43.56923,172.63571,Entire home/apt,149.0,1.0,257,2026-03-11,2.26,1,285,44,,2026-03
15449789,City Townhouse,70878697,Joanna,Christchurch City,Central Ward,-43.51865,172.63628,Entire home/apt,177.0,28.0,92,2026-01-18,0.81,2,140,3,,2026-01
15454568,Sunny and private townhouse close to city centre,60663898,Ange,Christchurch City,Innes Ward,-43.50932,172.63326,Entire home/apt,380.0,2.0,41,2026-03-09,0.36,1,316,4,,2026-03
15472945,Central & Stylish - Bedroom & Private Bathroom,37744826,Kevin,Christchurch City,Riccarton Ward,-43.52648,172.60572,Private room,137.0,1.0,221,2026-03-19,1.99,1,72,28,,2026-03
15487609,Luxury & Quiet stay @ Entire House in Christchurch,99451014,David,Christchurch City,Halswell Ward,-43.58421767066455,172.58212228465575,Entire home/apt,525.0,1.0,36,2026-02-28,0.9,1,120,12,,2026-02
15509745,House Truck in the Garden - FREE craft workshops*,12996972,Jane,Christchurch City,Banks Peninsula Ward,-43.78824,172.81892,Entire home/apt,98.0,2.0,57,2026-02-07,0.5,6,160,3,,2026-02
15619194,Country House - Super King Space,100696941,Tara-Jayne,Christchurch City,Waimairi Ward,-43.50506,172.56618,Private room,457.0,1.0,2,2021-07-18,0.02,3,89,0,,2021-07
15620471,Hartford House - Christchurch,100696941,Tara-Jayne,Christchurch City,Riccarton Ward,-43.52628,172.60875,Private room,276.0,7.0,12,2026-03-02,0.11,3,364,1,,2026-03
15649991,Streamview Studio Apartments (First Floor),100992313,Tony And Monique,Christchurch City,Innes Ward,-43.50909,172.65481,Entire home/apt,135.0,2.0,120,2023-09-03,1.06,2,295,0,,2023-09
15756388,"Spacious, Comfortable Clocktower Lane Apartment",2185000,Jo,Christchurch City,Central Ward,-43.52408,172.63208,Entire home/apt,353.0,1.0,741,2026-03-14,6.54,5,156,63,,2026-03
15791761,Amazing private space to rest and relax,102162700,Elena,Christchurch City,Banks Peninsula Ward,-43.62637,172.72101,Entire home/apt,160.0,1.0,116,2026-03-07,1.02,1,120,3,,2026-03
15872954,Christchurch Private  Studio Room on Port Hills,15657377,Gerda,Christchurch City,Cashmere Ward,-43.57538,172.6525,Entire home/apt,73.0,24.0,50,2026-03-11,0.46,1,65,12,,2026-03
16017448,Cave Rock Guest House - Sumner beach apartment,59970552,Gayle,Christchurch City,Heathcote Ward,-43.56828,172.75776,Entire home/apt,240.0,1.0,27,2024-11-28,0.24,2,305,0,,2024-11
16030936,The historic Bedouin Hut by the River,56150980,Lynnie,Christchurch City,Banks Peninsula Ward,-43.80556,172.99072,Entire home/apt,129.0,2.0,221,2025-03-02,1.95,2,89,0,,2025-03
16072103,"Chic, modern, 3 bdrm apartment - Merivale",47808157,Wayne,Christchurch City,Fendalton Ward,-43.5146,172.62347,Entire home/apt,662.0,1.0,60,2023-01-28,0.54,3,307,0,,2023-01
16123605,Lyttelton Boatique House - Marina/Harbour Views,76024169,Frances,Christchurch City,Banks Peninsula Ward,-43.6026,172.71657,Entire home/apt,685.0,1.0,23,2025-09-20,0.21,2,331,1,,2025-09
16135359,By the beach and restaurants / Quiet & comfortable,8739275,Beth,Christchurch City,Heathcote Ward,-43.57687,172.76256,Private room,116.0,1.0,10,2025-03-28,0.09,3,129,1,,2025-03
16262345,Garden Cottage near airport,6811155,Nelson And Therese,Christchurch City,Waimairi Ward,-43.51004,172.57445,Entire home/apt,151.0,2.0,782,2026-03-16,6.93,1,161,82,,2026-03
16470077,"B & B,2-bed,value, garden spa, nr city/uni/airport",108085108,Barbara,Christchurch City,Fendalton Ward,-43.51354,172.5774,Private room,97.0,2.0,85,2026-02-28,0.77,3,115,10,,2026-02
16480028,Streamview Studio Apartments (Ground Floor),100992313,Tony And Monique,Christchurch City,Innes Ward,-43.50971,172.65454,Entire home/apt,129.0,2.0,199,2025-11-08,1.77,2,296,1,,2025-11
16517954,"Garden,quiet,queen bed ,b'fast,nr Uni/city/airport",108085108,Barbara,Christchurch City,Fendalton Ward,-43.51354,172.57738,Private room,92.0,2.0,125,2026-03-15,1.13,3,14,27,,2026-03
16578589,Garden Studio with ocean views,12516114,Kaye,Christchurch City,Heathcote Ward,-43.57302,172.7554,Entire home/apt,163.0,2.0,247,2026-03-14,2.2,1,102,23,,2026-03
16591061,Long term double in colourful central city house,41527093,Karen,Christchurch City,Central Ward,-43.52779,172.64685,Private room,61.0,7.0,44,2025-03-15,0.39,5,25,0,,2025-03
16654861,"Longterm double, twin or triple in central city",41527093,Karen,Christchurch City,Central Ward,-43.52779,172.64685,Private room,,7.0,41,2024-05-21,0.37,5,86,0,,2024-05
16665527,"Stylish, charming, stay in our most chic suburb",110222955,Bev,Christchurch City,Fendalton Ward,-43.51142883300781,172.62551879882812,Private room,137.0,1.0,237,2026-03-18,2.13,1,335,60,,2026-03
16798852,Yani Home,111675989,Yani,Christchurch City,Waimairi Ward,-43.51944,172.56245,Private room,92.0,1.0,107,2026-02-27,0.96,1,269,9,,2026-02
16932670,Romantic Shepherds Hut at Coombe Farm B&B,33238586,Kathrine,Christchurch City,Banks Peninsula Ward,-43.78659,172.9838,Entire home/apt,217.0,1.0,398,2026-03-15,3.71,2,204,40,,2026-03
17101050,Relax in Comfort - The Stables- Heart of Lyttelton,59986216,Robin,Christchurch City,Banks Peninsula Ward,-43.60284,172.72009,Entire home/apt,353.0,2.0,147,2026-02-21,1.4,1,355,20,,2026-02
17129214,Cosy Townhouse in the heart of Christchurch,15480413,Jackie,Christchurch City,Central Ward,-43.52857,172.63187,Entire home/apt,205.0,1.0,540,2026-03-19,4.88,2,132,43,,2026-03
17144388,"Diamond Harbour farm cottage, Banks Peninsula.",115272177,Sarah,Christchurch City,Banks Peninsula Ward,-43.64286,172.74139,Entire home/apt,229.0,2.0,28,2025-01-25,0.26,1,359,0,,2025-01
17190653,Single accommodation with own bathroom/ breakfast,96710780,Peter,Christchurch City,Innes Ward,-43.51536,172.6528,Private room,80.0,1.0,662,2026-03-18,6.45,3,146,47,,2026-03
17212549,Riverwood Hut Little River,115864996,Ben And Rachel,Christchurch City,Banks Peninsula Ward,-43.73498,172.82845,Entire home/apt,149.0,2.0,77,2026-02-07,0.7,1,17,2,,2026-02
17223933,Fresh Look Unit One on Carlton Corner,50694865,Hotel,Christchurch City,Fendalton Ward,-43.520267,172.626251,Entire home/apt,224.0,1.0,130,2026-02-21,1.17,11,357,5,,2026-02
17224719,Freshly Renovated Downstairs Studio Unit #6,50694865,Hotel,Christchurch City,Fendalton Ward,-43.520267,172.626251,Entire home/apt,224.0,1.0,90,2023-03-31,0.81,11,336,0,,2023-03
17331633,"""Different, better; place to be to make the scene",116642481,Rowan,Christchurch City,Innes Ward,-43.50854,172.63388,Private room,52.0,2.0,548,2026-03-11,4.99,1,342,35,,2026-03
17389174,Sunny modern room w/ door to garden & own bathroom,117558341,Alison,Christchurch City,Central Ward,-43.5158,172.66294,Private room,63.0,1.0,281,2026-03-18,2.56,1,150,23,,2026-03
17415321,"Stylish, Comfortable Clock Tower View Apartment",2185000,Jo,Christchurch City,Central Ward,-43.52403,172.63203,Entire home/apt,319.0,1.0,643,2026-03-13,5.86,5,276,74,,2026-03
17450806,Amazing sea view in new self contained Apartment,78882771,Noeleen,Christchurch City,Heathcote Ward,-43.56535,172.71674,Entire home/apt,137.0,2.0,81,2026-02-28,0.74,1,55,14,,2026-02
17479227,"Lovely, sunny ensuite home with most facilities",118404180,Dave & Anne,Christchurch City,Burwood Ward,-43.50051,172.68127,Entire home/apt,156.0,2.0,73,2026-01-30,0.67,2,264,4,,2026-01
17516925,Sea View,118765196,David,Christchurch City,Heathcote Ward,-43.57946,172.76543,Private room,97.0,1.0,150,2026-03-07,1.45,1,259,24,,2026-03
17560120,The Gatehouse at Greystones,119195642,Millie,Christchurch City,Hornby Ward,-43.5023,172.43362,Entire home/apt,149.0,1.0,563,2026-03-04,6.06,2,234,79,,2026-03
17612186,Tree House - Across the river with hot tub,56150980,Lynnie,Christchurch City,Banks Peninsula Ward,-43.80356,172.99224,Entire home/apt,212.0,2.0,83,2026-02-28,0.81,2,356,5,,2026-02
17624439,Character Home - Modern Comfort | Close to Airport,24205506,"Mayie, Judi And Karen At Bookahome",Christchurch City,Hornby Ward,-43.52676,172.55393,Entire home/apt,428.0,2.0,135,2026-01-31,1.24,83,304,6,,2026-01
17628262,Double room with en suite and breakfast,96710780,Peter,Christchurch City,Innes Ward,-43.51461,172.65253,Private room,143.0,1.0,576,2026-03-16,5.35,3,122,74,,2026-03
17644287,Recently Renovated Single Room in Quiet Location,42353024,Danielle,Christchurch City,Cashmere Ward,-43.56852,172.64308,Private room,50.0,2.0,125,2026-03-17,1.14,3,171,21,,2026-03
17666972,QUEEN BEDR00M & ENSUITE-BREAKFAST INCLUD,44203564,Pat,Christchurch City,Halswell Ward,-43.57141,172.54318,Private room,97.0,1.0,800,2026-03-14,7.33,1,189,86,,2026-03
17781919,Clocktower Lane Group,2185000,Jo,Christchurch City,Central Ward,-43.52285,172.63149,Entire home/apt,827.0,1.0,52,2024-09-25,0.48,5,254,0,,2024-09
17817425,Rocky Peak Farmstay,121804689,Charlotte,Christchurch City,Banks Peninsula Ward,-43.74381,172.85396,Entire home/apt,337.0,1.0,306,2026-03-18,2.82,1,281,79,,2026-03
17905806,"Airport apartment spacious, warm, families welcome",52737733,Helen,Christchurch City,Harewood Ward,-43.47903,172.58386,Entire home/apt,134.0,3.0,628,2025-11-24,5.83,1,298,34,,2025-11
18076578,Relaxing and Friendly in Fendalton,82621971,Joy And Brendon,Christchurch City,Fendalton Ward,-43.51233,172.59935,Private room,137.0,1.0,147,2026-03-01,1.49,1,264,30,,2026-03
18240301,SUBURBAN OASIS,57214122,Jo,Christchurch City,Heathcote Ward,-43.55464,172.64506,Private room,109.0,1.0,216,2026-03-08,2.02,1,335,24,,2026-03
18293759,"City Paradise  
CabbageTree Retreat",126515549,Vicky,Christchurch City,Central Ward,-43.52263,172.65459,Entire home/apt,163.0,2.0,355,2026-03-17,3.35,1,344,33,,2026-03
18383873,Super king,127329302,Jay,Christchurch City,Riccarton Ward,-43.52988,172.58196,Private room,198.0,1.0,4,2025-11-27,0.04,6,327,1,,2025-11
18394427,One bedroom suite with space,127329302,Jay,Christchurch City,Riccarton Ward,-43.53148,172.58209,Private room,227.0,1.0,1,2017-05-29,0.01,6,341,0,,2017-05
18466951,"HOME AWAY FROM HOME
ARENA#STADIUM#TRANZALPINE#CITY",125315385,Leeanne And David,Christchurch City,Spreydon Ward,-43.54962,172.60355,Entire home/apt,139.0,1.0,678,2026-03-16,6.27,1,279,74,,2026-03
18510612,French Vintage Style Cottage Close To Central City,14836489,Tiffany,Christchurch City,Heathcote Ward,-43.54991,172.65205,Private room,189.0,1.0,0,,,1,364,0,,
18549752,The East Penthouse,90996140,Meedoo,Christchurch City,Central Ward,-43.53055,172.63852,Private room,6277.0,1.0,0,,,1,179,0,,
18584458,"Beautiful Bush Setting, 5 mins from Airport.",129035891,Paula,Christchurch City,Harewood Ward,-43.46262,172.59438,Private room,132.0,1.0,130,2026-03-10,1.29,1,353,17,,2026-03
18598438,"Secure & Private, Cosy Fun Design, Airport 4 min",129155259,Andrea,Christchurch City,Waimairi Ward,-43.50107,172.56246,Entire home/apt,207.0,1.0,936,2026-03-16,8.83,1,103,97,,2026-03
18639805,Newly Renovated Downstairs Studio Unit #5,50694865,Hotel,Christchurch City,Fendalton Ward,-43.520267,172.626251,Entire home/apt,224.0,1.0,89,2021-02-27,0.83,11,329,0,,2021-02
18659644,Banks Peninsula Cottage-Paradise near Christchurch,129676037,Rowan,Christchurch City,Banks Peninsula Ward,-43.72316,172.71741,Entire home/apt,133.0,2.0,569,2026-03-15,5.28,1,255,21,,2026-03
18722018,Self Contained Guest House.,130194847,Jennifer,Christchurch City,Papanui Ward,-43.50092,172.6215,Entire home/apt,183.0,2.0,208,2026-03-04,1.95,1,250,10,,2026-03
18725148,Happy house with cat/ dog housemate,115396571,Stuart,Christchurch City,Papanui Ward,-43.4713,172.62645,Private room,52.0,3.0,4,2026-03-07,0.05,1,173,1,,2026-03
18759969,Hillside studio in sea side suburb of Sumner,108574985,Don,Christchurch City,Heathcote Ward,-43.57359,172.75569,Entire home/apt,155.0,2.0,142,2026-03-17,1.42,1,214,28,,2026-03
18815287,Banks Peninsula Heritage Farmhouse | Sleeps 17,131004794,Annabel,Christchurch City,Banks Peninsula Ward,-43.67506,173.01616,Entire home/apt,638.0,2.0,93,2026-02-17,0.87,2,246,17,,2026-02
18899315,CBD Loft Style Apartment with Free Valet Parking,98868319,Nicole & Shane,Christchurch City,Central Ward,-43.52952,172.63951,Entire home/apt,520.0,1.0,450,2026-03-10,4.25,2,219,38,,2026-03
19000230,LOCATION .. central to everything! Sunny + modern!,905079,Fiona And Steven,Christchurch City,Fendalton Ward,-43.51804,172.58487,Private room,126.0,2.0,236,2026-03-01,2.21,1,261,22,,2026-03
19062729,Spacious Family Home in Top Location,133071277,Nicole,Christchurch City,Fendalton Ward,-43.51984,172.62534,Entire home/apt,662.0,5.0,13,2026-01-03,0.13,1,15,1,,2026-01
19234121,Serviced Guest suite in City Centre,87223355,Karen,Christchurch City,Central Ward,-43.53199,172.64397,Private room,125.0,1.0,811,2026-03-18,7.66,3,164,81,,2026-03
19317417,Enchanting Garden House,128288659,Nicola,Christchurch City,Innes Ward,-43.50574,172.64142,Private room,121.0,1.0,162,2026-03-12,4.22,1,342,45,,2026-03
19610023,The Hut,400942547,Krista,Christchurch City,Heathcote Ward,-43.57225,172.7726,Entire home/apt,155.0,1.0,840,2026-03-13,8.06,2,336,73,,2026-03
19704351,Attached studio by the beach (plus breakfast),5155590,Emma,Christchurch City,Coastal Ward,-43.53905,172.74399,Private room,194.0,1.0,184,2026-03-11,1.76,1,22,19,,2026-03
19811335,Central City Apt. 2 bed with Private car park,87223355,Karen,Christchurch City,Central Ward,-43.53118,172.64377,Entire home/apt,166.0,1.0,793,2026-03-19,7.73,3,117,98,,2026-03
19812732,Prestigious Country stay  10ks from CBD,139965217,Sharyn,Christchurch City,Halswell Ward,-43.60153,172.57083,Entire home/apt,172.0,2.0,214,2025-01-12,2.06,1,48,0,,2025-01
19895931,10 Min to Christchurch Airport | Private Sleepout,140868766,Michelle,Christchurch City,Hornby Ward,-43.53266,172.53843,Entire home/apt,182.0,1.0,277,2026-03-19,2.62,2,323,26,,2026-03
20057526,Maison Rouge,63850245,Danielle,Christchurch City,Central Ward,-43.51784,172.65733,Entire home/apt,206.0,2.0,347,2026-02-28,3.32,2,329,24,,2026-02
20092239,Great Townhouse in Superb location,47808157,Wayne,Christchurch City,Fendalton Ward,-43.51605,172.62365,Entire home/apt,662.0,1.0,44,2024-10-03,0.43,3,337,0,,2024-10
20139393,Snowberry Cottage @ Loch Sloy Farm Little River,42799059,Rob,Christchurch City,Banks Peninsula Ward,-43.7817,172.79195,Entire home/apt,160.0,1.0,188,2026-03-06,1.82,2,335,10,,2026-03
20159264,Hawthornden Studio - Rural Retreat In ChCh City,143455926,Sarah,Christchurch City,Waimairi Ward,-43.50211,172.55357,Entire home/apt,177.0,1.0,826,2026-03-15,7.92,1,96,88,,2026-03
20175384,Luxury caravan for hire,132350084,Nz4u2u,Christchurch City,Harewood Ward,-43.46646,172.58437,Entire home/apt,238.0,3.0,0,,,1,178,0,,
20284776,Huntsbury Hill - private entrance Studio room,135707633,Ursula,Christchurch City,Cashmere Ward,-43.57083,172.65511,Entire home/apt,152.0,1.0,14,2025-11-27,0.14,1,175,5,,2025-11
20833847,Queen Room+Private Bath! Walk to CBD/Stadium/ARA,148639945,Coco,Christchurch City,Heathcote Ward,-43.54802,172.64331,Private room,69.0,3.0,93,2026-02-12,0.92,1,37,24,,2026-02
20851461,Sweet Nemo's home,48293367,Alina,Christchurch City,Spreydon Ward,-43.54439,172.61301,Private room,2169.0,1.0,28,2019-02-04,0.27,1,89,0,,2019-02
20961000,Waterfront holiday Home - Vizcaya,97577560,Howard And Sarah,Christchurch City,Banks Peninsula Ward,-43.64529,172.70996,Entire home/apt,309.0,2.0,169,2026-03-15,1.64,1,153,13,,2026-03
21097347,What you are Really Looking for!,148604490,Leigh,Christchurch City,Spreydon Ward,-43.55663,172.58995,Entire home/apt,252.0,2.0,454,2026-02-08,4.47,3,347,23,,2026-02
21111023,City View - Affordable Luxury 5kms From The City,152241212,Jo,Christchurch City,Cashmere Ward,-43.57383,172.63483,Private room,141.0,2.0,234,2026-01-07,2.28,2,248,39,,2026-01
21125919,Garden Rm: Book Two Bdrms When 3-4 Travel 2gether.,152241212,Jo,Christchurch City,Cashmere Ward,-43.57257,172.63441,Private room,135.0,2.0,103,2026-01-05,1.0,2,185,2,,2026-01
21178486,Garden apartment with panoramic coastal views.,53657941,Steve,Christchurch City,Heathcote Ward,-43.56405,172.72342,Entire home/apt,189.0,2.0,188,2026-02-25,1.84,1,138,13,,2026-02
21194575,Cozy Tidy  Close to town and Amenities  .,153075592,Behrooz,Christchurch City,Innes Ward,-43.51167,172.6359,Private room,74.0,2.0,13,2023-11-17,0.2,1,6,0,,2023-11
21255028,Waipapa -The Heart of the Harbour (& breakfast),37434003,Antje,Christchurch City,Banks Peninsula Ward,-43.6254997253418,172.7392120361328,Private room,206.0,1.0,15,2026-01-09,0.57,2,46,3,,2026-01
21270822,Central City 2 Bed Townhouse With Free Parking,49642171,Lily-SimplyHost,Christchurch City,Central Ward,-43.53299406902957,172.65004228941075,Entire home/apt,262.0,1.0,25,2026-01-30,1.16,95,327,11,,2026-01
21315101,"Comfortable, Contemporary City Space",2185000,Jo,Christchurch City,Central Ward,-43.52336,172.63215,Entire home/apt,296.0,1.0,481,2026-03-12,4.75,5,245,38,,2026-03
21451015,"Merivale -  Location, Location",135791498,Rochelle,Christchurch City,Fendalton Ward,-43.51312,172.61856,Entire home/apt,355.0,1.0,288,2026-03-07,2.82,3,170,32,,2026-03
21476778,Beach Life Getaway!,64000277,Janice,Christchurch City,Coastal Ward,-43.48134231567383,172.72076416015625,Private room,132.0,1.0,148,2026-03-20,1.47,1,119,14,,2026-03
21631465,Discover Port Hills with this Beauty + Breakfast!,114115162,Ollie,Christchurch City,Heathcote Ward,-43.56367,172.66984,Private room,100.0,1.0,550,2026-03-12,5.47,1,307,55,,2026-03
21669515,Deluxe Private Studio close to Airport,90897150,Machi & Roger,Christchurch City,Harewood Ward,-43.47928,172.58117,Entire home/apt,148.0,1.0,937,2026-03-18,9.21,1,259,139,,2026-03
21680282,Beach House - South Brighton 2 bedroom unit,135886387,Peter,Christchurch City,Coastal Ward,-43.5339,172.74123,Entire home/apt,149.0,2.0,121,2026-02-28,1.62,1,19,19,,2026-02
21702984,Beckenham retreat-no cleaning fee,143593937,Gill,Christchurch City,Cashmere Ward,-43.56474,172.64401,Private room,92.0,1.0,741,2026-03-18,7.3,1,40,105,,2026-03
21714617,Cosy on College Rd,158102210,Megan And Ra,Christchurch City,Banks Peninsula Ward,-43.59786,172.72718,Entire home/apt,126.0,2.0,100,2026-02-17,0.98,1,6,14,,2026-02
21717082,Addington-10min/Rail/Wolfbrook Arena/Races/Room A,157981094,Carla,Christchurch City,Spreydon Ward,-43.54193,172.60707,Private room,120.0,1.0,252,2026-03-13,2.51,2,267,20,,2026-03
21731055,Rustic Cabin,158251762,Fiona Grace,Christchurch City,Banks Peninsula Ward,-43.71518,172.8968,Entire home/apt,126.0,1.0,436,2026-02-28,4.38,2,258,34,,2026-02
21756241,Elevated home with hill views,157580521,Mary Ann,Christchurch City,Heathcote Ward,-43.55957,172.6702,Private room,80.0,1.0,169,2026-03-12,1.72,1,293,25,,2026-03
21770759,Addington-5min Tranz-Rail /Event Centre/Races-Rm B,157981094,Carla,Christchurch City,Spreydon Ward,-43.54193,172.60707,Private room,120.0,1.0,145,2026-03-14,1.46,2,258,28,,2026-03
21848694,Akaroa Coastal Cabin,47422452,Oliver,Christchurch City,Banks Peninsula Ward,-43.83113,172.94567,Entire home/apt,280.0,1.0,245,2026-03-02,2.42,2,205,62,,2026-03
21848740,The Black House - Akaroa Harbour,28321324,Catherine,Christchurch City,Banks Peninsula Ward,-43.83186,172.90221,Entire home/apt,434.0,3.0,79,2026-02-16,0.8,1,165,10,,2026-02
21885178,Airport Haven  with Netflix. NO CLEANING FEE.,67545571,Sharon,Christchurch City,Harewood Ward,-43.48136,172.56753,Entire home/apt,160.0,1.0,1380,2026-03-14,13.62,3,234,118,,2026-03
21913607,Apartment in tranquil surroundings,159886085,Clare,Christchurch City,Cashmere Ward,-43.569,172.63509,Entire home/apt,229.0,2.0,87,2026-03-08,0.86,1,259,7,,2026-03
21950707,Okereru - Relax & Recharge,160238893,Kimberley,Christchurch City,Banks Peninsula Ward,-43.81208,172.89129,Entire home/apt,,1.0,341,2025-04-19,3.42,1,0,9,,2025-04
22130249,Self Contained Studio 10 min from City,45165874,Tania,Christchurch City,Linwood Ward,-43.5420367,172.6694475,Entire home/apt,140.0,2.0,200,2026-03-14,1.99,1,89,35,,2026-03
